Scan Code,Material,Material Description,Material Type,Material Group,Base Unit of Measure,Division,EAN/UPC,Weight unit,Gross Weight,Net Weight,Serial no. profile,Profit Center,Control code,Material type descr.,Material Group Desc.,Material grp desc. 2,Division Desc.,PH Level 01 - Desc.,PH Level 02,PH Level 02 - Desc.,PH Level 03,PH Level 03 - Desc.,PH Level 04,PH Level 04 - Desc.,PH Level 05,PH Level 05 - Desc.
RAUUX700-RK,FGRAUUX700,Tibial Augment #7,ZFIN,075200,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Tibial Augment,Tibial Augment,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,004,Augment Tibia
RAUUX800-RK,FGRAUUX800,Tibial Augment #8,ZFIN,075200,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Tibial Augment,Tibial Augment,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,004,Augment Tibia
RFPSLB00-RK,FGRFPSLB00,"Femoral PCK, Size B, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSLC00-RK,FGRFPSLC00,"Femoral PCK, Size C, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSLE00-RK,FGRFPSLE00,"Femoral PCK, Size E, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSLF00-RK,FGRFPSLF00,"Femoral PCK, Size F, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSLG00-RK,FGRFPSLG00,"Femoral PCK, Size G, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSLH00-RK,FGRFPSLH00,"Femoral PCK, Size H, Left",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRB00-RK,FGRFPSRB00,"Femoral PCK, Size B, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRC00-RK,FGRFPSRC00,"Femoral PCK, Size C, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRE00-RK,FGRFPSRE00,"Femoral PCK, Size E, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRF00-RK,FGRFPSRF00,"Femoral PCK, Size F, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRG00-RK,FGRFPSRG00,"Femoral PCK, Size G, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RFPSRH00-RK,FGRFPSRH00,"Femoral PCK, Size H, Right",ZFIN,075240,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,PCK Femoral,PCK Femoral,Femoral,Knee,002,Freedom,0002,Revision,0002,Femoral,001,Femoral PCK
RGPSDB00-RK,FGRGPSDB00,"Distal Femoral Augment, Size B",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSDC00-RK,FGRGPSDC00,"Distal Femoral Augment, Size C",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSDE00-RK,FGRGPSDE00,"Distal Femoral Augment, Size E",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSDF00-RK,FGRGPSDF00,"Distal Femoral Augment, Size F",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSDG00-RK,FGRGPSDG00,"Distal Femoral Augment, Size G",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSDH00-RK,FGRGPSDH00,"Distal Femoral Augment, Size H",ZFIN,075250,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Distal Femoral Aug,Distal Femoral Augme,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,001,Augment Distal Femoral
RGPSPB00-RK,FGRGPSPB00,"Posterior Femoral Augment, Size B",ZFIN,075260,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Posterior Femoral Au,Posterior Femoral Au,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,002,Augment Posterior Femoral
RGPSPC00-RK,FGRGPSPC00,"Posterior Femoral Augment, Size C",ZFIN,075260,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Posterior Femoral Au,Posterior Femoral Au,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,002,Augment Posterior Femoral
RGPSPE00-RK,FGRGPSPE00,"Posterior Femoral Augment, Size E",ZFIN,075260,EA,K1,,KG,0.310,0.290,,3122,90213100,Finished Product,Posterior Femoral Au,Posterior Femoral Au,Femoral,Knee,002,Freedom,0002,Revision,0001,Accessories,002,Augment Posterior Femoral
